Date,^SSMI,ABBN.SW,NESN.SW,NOVN.SW,CFR.SW,ROG.SW,SREN.SW,SCMN.SW,UBSG.SW,ZURN.SW
11/28/2000,-0.0082,-0.0136,-0.0101,-0.0018,-0.0166,0.0009,-0.0044,-0.023,-0.007,0
11/29/2000,-0.0012,-0.0138,0.0061,-0.0018,0.0012,-0.0015,0.0039,-0.0047,-0.0152,0.0021
11/30/2000,-0.0104,-0.0235,-0.0013,0.0021,-0.0133,0.0006,-0.0031,-0.0308,-0.0227,-0.0117
12/1/2000,0.0086,0.0141,0.0092,-0.0004,-0.0002,0.0058,0.0057,0.0308,0.0308,-0.0107
12/4/2000,-0.0036,-0.0047,0.0182,0.0159,-0.0394,0.0058,0.0008,-0.0333,-0.0132,-0.012
12/5/2000,0.0177,0.0232,-0.0018,0.031,-0.0186,0.0034,0.0031,0.0286,0.0293,0.0087
12/6/2000,-0.0083,0.0167,-0.0212,-0.0444,-0.0089,-0.0279,-0.027,0.0117,0.0294,0.0065
12/7/2000,-0.0101,0.006,-0.0077,-0.0096,-0.0361,-0.0163,-0.0085,0,-0.0039,0.0064
12/8/2000,-0.0025,0,-0.0366,-0.0061,0.0167,-0.0069,-0.0059,0.0331,0.0096,0.0053
12/11/2000,0.0052,0.0193,-0.0122,-0.0014,0.0238,-0.0018,0.0027,0.0123,0.0133,-0.0032
12/12/2000,-0.0032,0.0117,-0.0081,-0.0076,-0.0236,-0.0094,0.0008,-0.0111,0,0.0043
12/13/2000,0.0036,-0.0073,0.0151,0.0098,0.0011,0.0024,-0.0005,-0.0158,-0.0019,-0.0011
12/14/2000,-0.014,-0.0162,0.003,-0.0083,-0.0253,0.0055,-0.0021,-0.0184,-0.025,-0.0075
12/15/2000,-0.0078,-0.0195,-0.0033,0.0011,-0.0356,-0.0055,0.0008,-0.033,-0.0098,0.0064
12/18/2000,0.0135,0.0284,0.0157,0.0268,0.012,-0.0009,-0.0156,0,0.0271,0.0106
12/19/2000,0.0117,0.0015,0.023,0.0123,0.0196,-0.0079,0.0209,0.0048,0.0095,0.0178
12/20/2000,-0.0093,-0.0314,0.0013,-0.0007,-0.048,-0.0037,-0.0032,-0.0036,-0.0076,0.0021
12/21/2000,-0.0062,-0.0076,-0.0075,-0.0272,0.0188,-0.0034,0.0077,0.0202,0,0.0031
12/22/2000,0.0043,0.0197,0.0046,-0.0036,0.0048,-0.0022,0.0196,0,0,0.001
12/27/2000,0.0131,0.0149,0.0088,0.0298,0.0178,0.0092,0.0036,-0.0024,0.0019,0.0183
12/28/2000,0.0086,0.0219,0.0034,0.0118,0.021,0.0146,0.0023,-0.0166,0.0076,0
12/29/2000,-0.0022,-0.0014,-0.0013,-0.0118,0,-0.0018,0.0005,0.0083,0,-0.0132
1/3/2001,-0.002,-0.0581,0.0071,0.0346,-0.0879,0.0015,0.0153,-0.024,-0.0172,0.0132
1/4/2001,-0.0003,0.0391,-0.0559,-0.0364,0.0063,-0.0239,-0.0013,0.0393,0.0669,0.0101
1/5/2001,-0.0163,0.0132,-0.0154,-0.0447,-0.0241,-0.0062,-0.0291,0,0.0036,-0.0284
1/8/2001,0.0001,0.013,0.0154,-0.0237,-0.01,0.0044,0.0021,-0.0035,0.0142,-0.0261
1/9/2001,-0.0036,0.0199,-0.0075,0.0004,-0.0026,-0.009,-0.0144,0.0082,-0.0232,0.0032
1/10/2001,-0.0123,-0.0113,-0.0321,-0.0136,0.0127,-0.0177,-0.0206,0,-0.0127,0.0146
1/11/2001,0.0022,-0.0467,-0.0102,0.0173,0.039,-0.0093,0.007,0.0264,0.0018,-0.0157
1/12/2001,-0.0037,-0.012,-0.0091,-0.0045,0.028,-0.0188,-0.0102,0.009,0.0073,-0.0235
1/15/2001,0.0018,0.0015,0.0224,0.0037,0.019,-0.0059,0.0011,0.0222,-0.0091,-0.0185
1/16/2001,0.0015,-0.0076,0.0069,0.0004,0.0105,0.0023,0.0057,-0.0256,0.0018,0.0077
1/17/2001,0.0125,0.0196,0.0125,0.0089,0.007,-0.0007,0.0005,0.0123,0.0217,0.0162
1/18/2001,-0.0046,-0.0105,-0.0142,-0.0074,-0.0035,0.0033,-0.0157,-0.0022,0.0124,-0.0119
1/19/2001,-0.0093,-0.0091,-0.0273,-0.0131,0.0207,-0.0172,-0.028,0.0286,0.0018,-0.0022
1/22/2001,0.0017,0,-0.0074,0.0083,0.0075,0.0096,0.0239,-0.0011,0.0035,0.0065
1/23/2001,0.0017,0,0.0059,0.003,-0.0351,0.0049,0.0196,-0.0054,0,0.0171
1/24/2001,0.0064,-0.0107,-0.0089,0.0019,0.0096,0.0062,0.0194,-0.0044,0.0035,0.0074
1/25/2001,0.0048,0.0031,-0.0036,0.0148,-0.0047,0.0052,0.0013,-0.0166,0,-0.0011
1/26/2001,0.0079,-0.0015,0.0415,0.0182,0.0228,-0.0007,0.0026,-0.0045,-0.007,0.0021
1/29/2001,-0.0005,-0.0046,0.0014,-0.0072,0.0068,0.0007,-0.0008,-0.0011,0.0088,-0.0042
1/30/2001,0.0012,-0.0015,0.0003,0.0043,0.0045,-0.0147,-0.0018,0.01,0.007,-0.0021
1/31/2001,0.0013,0.0062,-0.0032,0.0065,-0.0056,-0.004,-0.0053,0.0011,0.0069,0.0021
2/1/2001,-0.0104,-0.017,-0.0118,-0.0079,-0.0114,-0.0033,-0.004,-0.0078,-0.028,-0.0042
2/2/2001,0.0042,0.0109,0.0032,0.0029,0.0057,0.004,-0.0107,-0.0078,0.0176,-0.0032
2/5/2001,0.0051,0.0015,0.0101,0.0047,-0.0091,0.0036,0.008,-0.0147,0.0087,-0.0064
2/6/2001,0.0017,0.0061,-0.0029,-0.0068,-0.0028,0.0199,0.0103,0.0114,0.0034,-0.0032
2/7/2001,-0.0048,-0.0139,0.0049,-0.0109,0.0107,0.0077,-0.0128,-0.0159,-0.0034,-0.0054
2/8/2001,-0.0106,-0.0315,-0.0098,0.0098,0.0048,0.0022,-0.0054,-0.0058,-0.0174,-0.0811
2/9/2001,-0.0024,-0.0097,0.0186,0.0025,0.0097,0.0003,-0.0057,-0.0128,-0.0035,-0.0322
2/12/2001,-0.0037,0.0129,-0.0026,0.0058,0.0125,-0.0084,-0.0057,-0.007,-0.0196,-0.0183
2/13/2001,0.0014,-0.0885,0.0062,0.0043,-0.0044,0,0.0052,-0.0178,0,0.0244
2/14/2001,-0.0113,-0.0446,0.0076,-0.0221,-0.0214,-0.0101,-0.0035,-0.0316,-0.0109,0.0144
2/15/2001,0.0067,0.0411,-0.0116,0.0224,-0.0023,-0.0003,-0.0027,0.0159,0.0162,-0.0036
2/16/2001,-0.0139,-0.0411,-0.0177,0.0039,-0.0012,-0.0056,-0.0087,-0.0397,-0.0162,-0.0303
2/19/2001,0.0015,-0.0221,0.0014,0.006,0.0032,0.0003,-0.0083,-0.0166,0.0072,0.0049
2/20/2001,-0.0082,-0.0113,-0.0087,-0.011,-0.0142,-0.0059,-0.0117,0.0102,-0.0127,-0.0098
2/21/2001,-0.0089,0.0187,0.0173,0.0089,-0.0085,-0.004,-0.0229,0.0139,-0.0468,-0.0162
2/22/2001,0.002,0.0147,0.0142,-0.0021,0.0104,-0.0033,-0.0206,0.0112,0.0152,0.0112
2/23/2001,-0.006,0.0217,0.0126,-0.0165,-0.0074,-0.0033,0.009,-0.0138,-0.0229,-0.0075
2/26/2001,0.0069,0.0142,-0.0003,-0.0036,-0.0124,0,-0.0026,0.0113,0.0342,-0.0038
2/27/2001,0.0023,-0.0071,-0.0039,0.0062,-0.0071,0.0003,0.0067,-0.0037,0.0019,-0.0101
2/28/2001,0.0031,0.0035,0.0235,0.0196,-0.0263,-0.0412,0.0129,-0.0253,-0.0094,0.0138
3/1/2001,-0.0186,-0.0433,-0.0124,0.0102,-0.0258,-0.04,-0.0135,-0.0013,-0.0267,-0.0215
3/2/2001,-0.0035,0,0.0096,0.0014,-0.003,-0.0219,0.0115,0.0291,-0.0156,-0.0026
3/5/2001,0.0064,0.0362,0.0014,0.0094,-0.0058,-0.0056,-0.0017,0.0149,0.0233,-0.0168
3/6/2001,0.005,0.0106,-0.0093,-0.0217,0.0063,0.0081,-0.013,0.0243,0.0265,0.0219
3/7/2001,-0.0019,0.0035,0.0055,-0.0117,-0.0176,0.0106,-0.0238,0.006,0.0037,0.0051
3/8/2001,-0.0047,-0.0106,-0.011,-0.0126,0.0189,-0.0026,-0.0134,0.0036,0.0129,-0.027
3/9/2001,-0.0046,-0.0143,0.0033,0.0032,-0.0032,-0.0022,0.0048,-0.0265,-0.0074,-0.0237
3/12/2001,-0.0182,-0.0181,-0.0064,-0.0069,-0.032,-0.0125,-0.0093,-0.0147,-0.0377,-0.0188
3/13/2001,-0.0026,-0.0037,-0.0014,-0.0099,-0.0023,-0.006,0.0111,0.0049,-0.0096,-0.0192
3/14/2001,-0.0212,-0.0148,-0.0254,-0.0178,-0.0055,-0.0113,-0.0415,-0.0325,-0.0215,-0.0238
3/15/2001,0.0075,0.0167,-0.0057,0.0229,-0.032,-0.0026,0.0084,0.0177,-0.006,0.0252
3/16/2001,-0.0233,-0.0279,-0.02,-0.0173,-0.0223,-0.0195,-0.0102,-0.0408,-0.0427,-0.054
3/19/2001,-0.011,-0.0268,-0.0097,-0.0146,-0.0105,-0.0179,-0.0237,-0.0013,-0.0063,-0.0147
3/20/2001,0.0047,-0.0375,-0.0134,0.0079,0.0149,-0.0079,0.0092,0.0013,0.0145,0.0435
3/21/2001,-0.0146,-0.0142,0.017,-0.0083,-0.0359,-0.024,-0.0029,0.0039,-0.0357,-0.0215
3/22/2001,-0.0578,-0.0675,-0.0164,-0.0523,-0.0071,-0.0271,-0.0758,-0.0629,-0.0754,-0.2286
3/23/2001,0.0244,0.0322,0.0193,0.0275,0.0057,-0.024,0.0856,0.0151,0.0636,-0.0447
3/26/2001,0.0367,0.1348,0.0244,0.0435,0.0472,0.0348,0.0367,0.0334,0.0537,0.0483
3/27/2001,0.0034,-0.0083,0,0.0114,0.0054,-0.0175,0.0401,0,0.0082,0.0304
3/28/2001,-0.0063,0,0.0026,-0.0019,0.02,-0.0097,-0.0038,0.0105,-0.0143,-0.0655
3/29/2001,0.0111,0.0267,0.0218,0.0019,0.0325,0.0259,0.0067,-0.0013,0.0031,0.0513
3/30/2001,0.0173,0.0221,0.0131,0.007,-0.0028,0.0313,0.013,0.0168,0.0254,0.0177
4/2/2001,-0.0187,-0.1728,-0.0263,0.0011,-0.0457,-0.0088,-0.0057,-0.009,-0.0141,-0.0249
4/3/2001,-0.0237,-0.0095,-0.0057,-0.0182,-0.0341,-0.0245,-0.0292,-0.017,-0.0331,-0.0517
4/4/2001,-0.0066,0.0235,0.0048,-0.0049,-0.0205,-0.0142,0.0089,0.0079,-0.0234,0.0038
4/5/2001,0.0235,0.032,0.0225,0.0253,0.0613,0.0059,0.0189,0.0534,0.0128,0.0551
4/6/2001,-0.0047,0.0179,-0.0053,-0.0055,-0.0405,0.0008,-0.0014,-0.0263,-0.0043,0.0018
4/9/2001,0.0165,0.0284,0.0108,0.0241,0.0352,-0.0021,0.0101,0.0484,0.0232,0.0453
4/10/2001,0.0144,0.0317,0.0093,0.0076,0.035,0,0.0198,-0.0061,0.0388,0.0119
4/11/2001,0.0087,-0.0042,-0.0093,-0.0054,0.0162,0.0291,0.0014,0.0109,0.0277,0.0117
4/12/2001,0.0015,-0.0126,0.0083,0.0007,-0.0118,0.0008,0.0028,-0.0012,0,-0.0017
4/17/2001,0,-0.0258,-0.0027,0,0.0054,-0.0033,-0.007,0.0012,0,0.0182
4/18/2001,0.0125,0.0236,-0.0014,0.0047,0.0558,0.0211,-0.0102,0.0297,0.0212,0.0065
4/19/2001,-0.0072,0.0272,-0.039,-0.0141,0.012,-0.0032,-0.0268,0.0185,0.0114,-0.0297
4/20/2001,-0.0064,-0.0125,-0.0009,-0.0154,-0.0145,0.008,-0.0192,-0.0023,-0.0019,-0.0272
4/23/2001,-0.0095,-0.0297,0.0049,-0.0119,0.0205,-0.008,-0.0018,0.0034,-0.0288,0
4/24/2001,0.0137,0.0255,0.0043,0.0174,0.027,0.012,0.0392,-0.0011,0.0135,0.0322
4/25/2001,-0.0083,-0.0299,-0.0031,0.0004,-0.015,-0.0028,-0.0258,0.0011,-0.0174,0.0033
4/26/2001,-0.0011,-0.0022,0.0164,-0.0152,0.0191,-0.0181,-0.0021,0.0316,-0.0059,-0.0201
4/27/2001,0.0065,0.0425,0.0103,0.0004,-0.0076,-0.0115,0.0015,0,0.0214,0.0168
4/30/2001,0.0108,0.0387,-0.0047,0.0041,0,0.0252,0.005,0.0022,0.0153,0.0279
5/2/2001,0.0058,0.002,0.0078,-0.0086,0.0209,0.023,-0.0012,0.0077,-0.0019,0.0319
5/3/2001,-0.0095,0,-0.0055,-0.0128,-0.0071,0.0039,-0.0062,-0.0222,-0.0328,-0.0047
5/4/2001,0.0089,0.0217,0.0069,0.0154,0.0193,0.0346,0.0059,-0.0102,0.0039,-0.0032
5/7/2001,0.0133,0.0031,0.0096,0.0207,0.0123,0.0334,0.0102,0.0023,0.0078,0.011
5/8/2001,-0.0041,-0.0063,0.0049,-0.0073,-0.0038,-0.0055,0.0029,0.0045,-0.0215,-0.019
5/9/2001,-0.0081,-0.0031,-0.0228,-0.003,-0.0018,-0.0018,0.0006,-0.0091,-0.016,-0.0128
5/10/2001,0.0154,0.0109,0.0042,0.0052,-0.009,0.0326,0.0124,-0.0046,0.0414,0.0016
5/11/2001,0.0041,-0.0109,-0.0111,0.0368,-0.0043,0.0071,0.0014,-0.0023,-0.0195,0.0048
5/14/2001,-0.0059,-0.0549,0.0117,-0.0014,0.0052,-0.0107,0.0037,-0.015,-0.0259,-0.0016
5/15/2001,0.0098,0.0246,0.0052,0.0057,-0.0086,-0.0018,0.0062,0.0012,0.0435,0.0238
5/16/2001,0.0026,0.0081,0.0107,0.0077,-0.003,-0.009,-0.0085,-0.0082,0.0077,-0.0063
5/17/2001,0.0094,0.008,0.0071,-0.0049,0.0407,0,0.002,0.0368,0.0246,0.0016
5/18/2001,0.0024,0.0158,0.0067,0.0021,0.0333,0.0018,-0.0048,-0.0137,0.0075,0.0047
5/21/2001,0.0018,0.0109,-0.0065,0.0035,-0.0053,-0.0018,-0.0057,0.008,0.0093,0.0047
5/22/2001,0.0044,0.0276,0.0008,0.007,0,-0.0018,-0.0142,0,0.0073,0.014
5/23/2001,-0.0008,-0.0106,0.0027,0.0014,-0.0161,-0.0018,0.0084,0,0.0073,0.0144
5/25/2001,-0.0036,0,-0.0043,-0.0083,-0.0087,-0.0036,0.0132,-0.0023,0.0018,-0.011
5/28/2001,-0.0014,-0.0015,-0.0005,0.0028,0.0024,0,0.0077,0.0079,-0.0146,-0.0111
5/29/2001,-0.006,-0.0046,-0.0169,0.0042,-0.0178,0,-0.0148,-0.0068,-0.0074,-0.0112
5/30/2001,-0.0074,-0.0155,0.0118,-0.007,0.0024,-0.0202,0.0006,-0.0137,-0.0056,-0.0228
5/31/2001,-0.0095,0.0062,0.0111,-0.0465,-0.0271,0.0056,-0.0009,0.0092,-0.0019,-0.0066
6/1/2001,0.0052,-0.0047,0.0075,0.0073,0.0275,0.011,0.0222,-0.0125,0.0056,-0.01
6/5/2001,0.0088,-0.0094,0.004,0.013,0.0048,-0.0018,0.009,0.0258,0.0147,0.0232
6/6/2001,-0.0016,-0.0063,0.0037,0.005,0.0215,-0.0037,0.3094,0.0195,-0.0222,0.0065
6/7/2001,0.001,0.0016,0.0037,0.0028,-0.0045,0.0037,0.002,0.0169,0,0.0113
6/8/2001,-0.0054,-0.0191,-0.0066,-0.0036,0.008,-0.011,0.0014,0.0022,-0.0056,0.008
6/11/2001,-0.0065,-0.0344,-0.0067,-0.0079,-0.0011,-0.0056,0.0034,-0.0022,-0.0038,-0.0064
6/12/2001,-0.0126,-0.0426,0.0027,-0.0094,-0.0047,-0.0037,-0.0014,-0.0157,-0.0463,0.0096
6/13/2001,0.0095,0.0308,0.0146,0.0029,0.0133,-0.0019,0.0008,0.0045,0.033,-0.0064
6/14/2001,-0.0138,-0.0256,-0.0013,-0.0175,0.0021,-0.0019,-0.0171,-0.0045,-0.0271,-0.0129
6/15/2001,-0.0061,-0.0175,-0.004,-0.0037,-0.0182,-0.0038,-0.0006,0,-0.0138,0.0145
6/18/2001,-0.0013,0.007,-0.0013,0.0074,0.005,-0.0038,-0.0035,-0.0114,-0.006,-0.0064
6/19/2001,-0.0067,0.0087,0.0066,-0.0748,-0.0391,0.0019,0.0222,0.0069,0.0198,-0.0048
6/20/2001,-0.0071,-0.0335,0.0013,0.022,-0.0078,-0.0076,-0.0176,-0.0057,-0.0158,-0.0065
6/21/2001,0.0004,-0.0402,0,0.0062,0.0143,-0.0134,0.0086,-0.0092,0.008,-0.0131
6/22/2001,-0.0084,-0.038,-0.0053,-0.0401,0.0135,-0.0214,0.0102,-0.0058,0.0138,-0.0033
6/25/2001,0.0004,0.0173,-0.0026,0.0024,-0.0177,0.0137,-0.0008,-0.007,0,0.018
6/26/2001,-0.0136,-0.0488,0,-0.0121,0.0133,0,-0.0051,0.0105,-0.0237,-0.0164
6/27/2001,-0.0099,0.01,-0.0147,-0.0073,-0.0075,-0.0215,-0.0065,-0.027,0,-0.005
6/28/2001,0.0217,0.067,0.02,0.0194,0.018,0.0138,0.0077,0.0224,0.0237,0.0165
6/29/2001,0.0124,0.0074,0.0066,0.04,0.0026,0.0117,0.0149,-0.0035,0.0058,0.0033
7/2/2001,0.0104,0.0055,0.0117,0.0031,0.031,0.0058,0.0247,0.0254,0.0058,0.0033
7/3/2001,-0.0101,0.0091,-0.0104,-0.0193,-0.0299,-0.0116,-0.0033,-0.0011,-0.0097,-0.0147
7/4/2001,-0.009,-0.0332,-0.0052,-0.0071,-0.0449,-0.0117,0,-0.0034,-0.0098,-0.0033
7/5/2001,-0.0092,-0.0479,0.0026,-0.0055,-0.0412,0.0059,0.0068,0.0068,-0.0189,-0.0083
7/6/2001,-0.0199,-0.0442,0.0026,-0.0224,-0.0247,-0.0059,-0.026,-0.0011,-0.0172,-0.0672
7/9/2001,0.0019,-0.0124,0,-0.0041,0.0147,0.0059,0.0042,0.018,-0.0103,0.0194
7/10/2001,-0.0132,0.0307,-0.0198,-0.0431,0.0387,-0.0059,-0.0232,0.0033,-0.0041,0.0035
7/11/2001,-0.0124,-0.0581,0.0119,-0.0145,-0.0088,0.0252,-0.0048,-0.0045,-0.0445,-0.0158
7/12/2001,0.0175,0.0148,-0.0093,0.0221,0.0148,0.0246,0.0127,0.021,0.0351,-0.0018
7/13/2001,0.0018,0.0412,-0.0161,0.0101,0.0084,-0.0094,0.0034,0.0174,0.0156,-0.0288
7/16/2001,-0.001,-0.0245,0.0094,-0.0067,-0.0216,0.0038,0.0084,-0.0076,0.0041,0.0055
7/17/2001,-0.0047,0.0082,0.0027,-0.0033,0.0062,0.0075,0,-0.0011,-0.0168,-0.0146
7/18/2001,-0.0065,-0.0249,-0.0013,-0.0042,-0.0195,0.013,-0.0045,0.0043,-0.0268,-0.0111
7/19/2001,0.0195,0.0412,0.0106,0.039,-0.0019,0.0037,0.0011,0.0043,0.0179,0.0294
7/20/2001,-0.0089,-0.0434,0.0013,-0.0164,0.0112,-0.0074,-0.0056,-0.0076,-0.0257,0.0197
7/23/2001,-0.0004,-0.0042,-0.0066,-0.0041,0.0046,-0.0093,0.0109,0.0151,0.0155,-0.0018
7/24/2001,-0.0226,-0.2037,-0.0147,-0.0201,-0.0028,-0.0056,-0.0092,0.0021,-0.0253,-0.0107
7/25/2001,-0.0157,-0.029,-0.0357,-0.0153,-0.0136,-0.0019,-0.007,0.0021,-0.0132,-0.009
7/26/2001,0.0025,-0.0635,0.0125,0.0043,-0.0071,-0.0152,0.0003,0.0116,0.0205,-0.0073
7/27/2001,0.0114,0.0527,0.0192,0.0085,-0.0095,-0.0057,0.0051,0.0084,0.0136,0.0145
7/30/2001,0.0084,0.0134,-0.0068,0.0151,0.0048,0.0057,0.0084,0,0.0096,0.0214
7/31/2001,0.0043,0.0211,0.0095,0.005,-0.0224,0.0038,0.0053,-0.0094,0,0.0088
8/1/2001,0.01,0.0181,0.0161,0.01,0.0445,0.0132,0.014,0.0021,-0.0006,-0.007
8/2/2001,0.0035,0.0153,-0.0027,0.0025,0.0037,-0.0019,-0.0041,0.0084,0.0019,-0.0071
8/3/2001,-0.0091,-0.0153,0,-0.0107,0.0058,-0.0038,-0.0047,0,-0.0115,-0.0143
8/6/2001,0.003,0.0026,-0.0013,0.0083,-0.0116,0.0038,-0.0019,0.0031,-0.0006,0.0143
8/7/2001,-0.0008,0.0026,0,-0.0041,-0.0284,-0.0075,0.0066,0,0.0051,-0.0018
8/8/2001,-0.0026,-0.0103,0.0013,-0.0041,0.0193,-0.0038,0.0055,-0.0178,0.0013,0.0071
8/9/2001,-0.0225,-0.0235,-0.0216,-0.0295,-0.0424,-0.0173,-0.0096,-0.0192,-0.0201,-0.0286
8/10/2001,-0.0149,-0.0053,-0.0123,-0.0339,0.0224,-0.0117,-0.0006,-0.0087,-0.0165,0
8/13/2001,0.0127,0.0288,0.0326,0.021,0.0202,0.0175,0,0.0108,-0.012,0.009
8/14/2001,0.0164,0.0404,-0.0013,0,-0.0109,0.0077,0.0074,0.0213,0.067,0.0196
8/15/2001,-0.0065,-0.0225,-0.0244,-0.0043,0.004,-0.0038,0.0011,-0.0032,0.0069,0.0122
8/16/2001,-0.0092,-0.0282,-0.0138,0.0215,-0.0318,-0.0233,-0.0121,-0.0011,-0.0056,-0.0264
8/17/2001,-0.0078,-0.0237,-0.0056,0.0051,-0.0213,-0.0118,-0.0089,0.0021,-0.0069,-0.0126
8/20/2001,-0.0052,-0.0325,0.0042,-0.012,-0.007,-0.012,-0.007,-0.0095,0,-0.0109
8/21/2001,0.0165,0.0137,0.0315,0.0354,0.0083,-0.004,-0.0285,0.0053,0.0201,0.0018
8/22/2001,-0.0108,0.0027,-0.019,-0.0017,-0.0012,-0.0163,-0.0353,0,0.0019,-0.0334
8/23/2001,-0.0063,0.0188,-0.0335,0.0083,0.0363,0,-0.0045,0.0084,0.0037,-0.0991
8/24/2001,0.0145,0.0158,-0.0014,0.009,0.0141,0.0163,0.012,0.0084,0.0129,0.101
8/27/2001,0.0068,-0.0158,0.0099,0.0081,0.0024,0.006,0.0162,0.0165,0.0085,-0.0133
8/28/2001,-0.0146,-0.0053,-0.0113,-0.0049,0.0038,-0.0162,-0.0252,-0.0093,-0.0214,-0.031
8/29/2001,-0.0129,-0.0299,-0.0115,-0.0172,-0.0317,-0.0144,-0.006,-0.0021,-0.0099,-0.0219
8/30/2001,-0.0089,-0.0365,0,-0.01,-0.0047,-0.0146,0.009,-0.0157,-0.0031,-0.0142
8/31/2001,0.0092,-0.0115,0.0143,0.0157,-0.0017,0.0021,-0.0075,0.0084,0.0173,-0.0385
9/3/2001,-0.019,-0.0565,-0.0057,-0.0174,-0.0324,-0.0042,-0.0337,-0.0318,-0.0242,-0.0032
9/4/2001,0.0161,0.039,0.01,0.0182,0.0253,0.0146,0.0031,-0.0065,0.0218,0.0179
9/5/2001,-0.0084,-0.0029,-0.0043,-0.0025,-0.037,-0.0125,-0.0062,0.0065,-0.0043,-0.0222
9/6/2001,-0.0175,-0.0089,-0.0057,-0.0041,-0.0254,0.0021,-0.0063,-0.0076,-0.0282,-0.0964
9/7/2001,-0.0221,-0.0241,-0.0275,-0.01,-0.0188,-0.0148,-0.0401,-0.0011,-0.0245,0
9/10/2001,-0.0205,-0.0597,-0.0015,-0.0288,-0.0283,-0.0171,0.0016,-0.0065,-0.0271,-0.0262
9/12/2001,-0.0485,-0.1129,0.0088,0.0179,-0.1125,-0.0196,-0.1476,-0.018,-0.0933,-0.1881
9/13/2001,0.0118,0.0321,0.0058,0.005,0.0449,-0.0044,0.1008,0.0169,-0.0007,0.0484
9/14/2001,-0.0484,-0.088,-0.019,-0.0473,-0.1103,-0.0476,-0.0455,-0.0421,-0.0583,-0.0631
9/17/2001,0.0307,0.0486,0.0103,0.0295,0.0115,-0.0023,0.0317,0.0196,0.0773,0.0463
9/18/2001,-0.012,-0.0758,-0.0088,0.0068,-0.0803,-0.0212,0.0086,0.0147,0,-0.0552
9/19/2001,-0.0145,-0.1392,-0.0089,-0.0017,-0.0225,0.0142,-0.0121,-0.0181,-0.0182,-0.0824
9/20/2001,-0.0458,-0.0091,-0.0488,-0.0276,-0.0386,-0.0431,-0.0685,0.0426,-0.0398,-0.1259
9/21/2001,-0.055,-0.071,-0.0596,-0.0401,-0.0243,-0.0725,-0.0342,-0.0033,-0.051,-0.0528
9/24/2001,0.0649,0.1112,0.0374,0.0488,0.1136,0.0725,0.0134,0.0431,0.0819,0.1408
9/25/2001,0.0302,-0.0132,0.0158,0.0273,0.0534,0.0547,0.0574,0.0167,0.0328,0.0652
9/26/2001,0.0186,-0.0045,0.0156,0.0201,0,0.0092,0.0301,-0.0209,0.0241,0.0372
9/27/2001,0.0181,0,0.0214,0.0261,0.0402,0.0294,0.0527,-0.0192,0.0091,0.0475
9/28/2001,0.0311,0.0351,0.0445,0.0191,-0.0477,0.0329,0.0516,-0.0163,0.0488,-0.0429
10/1/2001,-0.0159,-0.0531,-0.0235,-0.0127,0.0224,-0.0065,-0.0095,0.0055,-0.016,-0.2596
10/2/2001,-0.0024,-0.0183,0.0074,0.0151,-0.0132,0.0086,0.0063,-0.0022,-0.019,-0.0121
10/3/2001,-0.0079,0.0274,-0.0104,-0.0111,-0.026,-0.0108,0.0582,-0.0033,-0.037,-0.0153
10/4/2001,0.0259,-0.0508,0.0264,0.0174,0.068,0.0194,-0.0135,0.0076,0.0301,0.08
10/5/2001,-0.0096,-0.0288,0.0029,-0.0142,-0.0456,-0.0043,-0.0353,-0.0098,-0.0069,-0.0029
10/8/2001,-0.0003,-0.0247,0.0058,-0.0008,0.02,0.0021,0,0.0185,-0.0147,-0.0438
10/9/2001,-0.0029,0.0677,-0.0058,-0.0104,0.019,0,0.0201,0.0086,-0.0178,0.0294
10/10/2001,0.0069,0.0367,-0.0087,0,-0.0126,0.0232,0.0182,0.0011,0.0135,0.0215
10/11/2001,0.0212,0.0821,-0.0221,0.0324,0.0405,0.0247,0.0105,0.0064,0.0265,0.043
10/12/2001,-0.0108,-0.0252,-0.0257,-0.0094,0.0088,-0.0102,-0.0241,-0.0107,0.0062,-0.0096
10/15/2001,-0.0075,-0.066,0.0061,0.0031,-0.0088,-0.0103,-0.0092,-0.0119,-0.0138,-0.018
10/16/2001,-0.0002,0,-0.0277,0.0055,0.0172,-0.0317,0.0213,-0.0011,0.0199,-0.0056
10/17/2001,0.0054,0.0531,-0.011,-0.0086,0.0187,-0.0021,0.0105,-0.0065,0.0209,-0.0056
10/18/2001,0.011,0.0171,0.0265,0.0233,0.0044,0.0064,0.0045,-0.0088,0.0113,-0.0099
10/19/2001,-0.0036,-0.0171,0.0451,-0.0131,-0.0118,-0.0151,-0.0149,0.0044,-0.0146,-0.0129
10/22/2001,0.0174,0.0255,0.0073,0.0124,-0.0071,0.0362,0.0311,0.0217,0.0106,0.0043
10/23/2001,0.016,0.1262,0.0073,-0.0093,0.0389,-0.0042,0.0188,0.0181,0.0326,0.0627
10/24/2001,0.0004,0.0541,-0.0073,-0.0062,0.0046,-0.0084,0.0029,-0.0128,-0.0064,0.0514
10/25/2001,-0.0138,-0.0918,-0.0103,-0.0141,-0.006,0,-0.0014,-0.014,-0.0032,-0.0116
10/26/2001,0.0102,0.1023,0.0117,-0.004,-0.0333,-0.0042,0.0029,0.0119,0.0224,0.0218
10/29/2001,-0.0188,-0.0246,-0.0147,-0.0282,-0.0198,-0.0346,0.0071,-0.0151,-0.0198,-0.0231
